ID,duration,wav,spk_id,wrd
M03-Session2-array-0370,2.7,/scratch/bchristensen/M03/Session2/wav_arrayMic/0370.wav,M03,MUCH
F04-Session2-head-0055,4.5150625,/scratch/bchristensen/F04/Session2/wav_headMic/0055.wav,F04,THE HUMIDITY IS OVERWHELMING THERE
MC01-Session2-head-0050,0.9645625,/scratch/bchristensen/MC01/Session2/wav_headMic/0050.wav,MC01,BLOW
MC02-Session2-array-0044,3.15,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0044.wav,MC02,TANGO
MC01-Session3-head-0044,2.645,/scratch/bchristensen/MC01/Session3/wav_headMic/0044.wav,MC01,SEAT
MC04-Session2-array-0836,1.5,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0836.wav,MC04,BLEND
M05-Session1-array-0016,2.6935,/scratch/bchristensen/M05/Session1/wav_arrayMic/0016.wav,M05,BIT
FC03-Session2-array-0200,2.4,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0200.wav,FC03,SHOW
MC03-Session2-head-0145,3.8654375,/scratch/bchristensen/MC03/Session2/wav_headMic/0145.wav,MC03,SHE SUGGESTED WE ALL HAVE DINNER TOGETHER
MC02-Session1-array-0366,3,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0366.wav,MC02,SEEDS
M03-Session2-array-0120,3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0120.wav,M03,THREE
MC04-Session1-head-0618,1.695,/scratch/bchristensen/MC04/Session1/wav_headMic/0618.wav,MC04,HE
FC02-Session3-head-0988,1.735,/scratch/bchristensen/FC02/Session3/wav_headMic/0988.wav,FC02,BRAIN
FC03-Session2-array-0195,4.5,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0195.wav,FC03,THERE WAS ONLY ONE DECISION TO BE MADE
M01-Session1-array-0077,9.45,/scratch/bchristensen/M01/Session1/wav_arrayMic/0077.wav,M01,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY
M01-Session2_3-array-0089,4.05,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0089.wav,M01,FLOOR
M01-Session2_3-head-0041,2.0316875,/scratch/bchristensen/M01/Session2_3/wav_headMic/0041.wav,M01,URGENT
M02-Session2-array-0107,2.4,/scratch/bchristensen/M02/Session2/wav_arrayMic/0107.wav,M02,SIGH
FC02-Session3-head-0910,5.6300625,/scratch/bchristensen/FC02/Session3/wav_headMic/0910.wav,FC02,UNFORTUNATELY THERE IS STILL LITTLE DEMAND FOR BROCCOLI AND CAULIFLOWER
FC02-Session3-array-0526,2.25,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0526.wav,FC02,SEAT
F03-Session2-array-0021,5.7,/scratch/bchristensen/F03/Session2/wav_arrayMic/0021.wav,F03,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN
FC03-Session2-array-0171,1.5,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0171.wav,FC03,CORK
F03-Session3-array-0008,2.25,/scratch/bchristensen/F03/Session3/wav_arrayMic/0008.wav,F03,DREAD
FC01-Session1-array-0026,6.15,/scratch/bchristensen/FC01/Session1/wav_arrayMic/0026.wav,FC01,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG
MC01-Session1-array-0296,4.8,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0296.wav,MC01,THE LITTLE SCHOOLHOUSE STOOD EMPTY
MC03-Session1-head-0290,3.715,/scratch/bchristensen/MC03/Session1/wav_headMic/0290.wav,MC03,THIS IS A PERIOD OF TRANSITION FOR ME
FC03-Session3-head-0146,1.7458125,/scratch/bchristensen/FC03/Session3/wav_headMic/0146.wav,FC03,WAX
F01-Session1-array-0031,4.95,/scratch/bchristensen/F01/Session1/wav_arrayMic/0031.wav,F01,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG
F04-Session2-array-0185,2.7,/scratch/bchristensen/F04/Session2/wav_arrayMic/0185.wav,F04,SPAIN
FC03-Session2-array-0243,3.6,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0243.wav,FC03,I CALLED TWO DIFFERENT PAINTERS
F04-Session2-head-0233,3.195,/scratch/bchristensen/F04/Session2/wav_headMic/0233.wav,F04,LOCK
FC03-Session3-array-0199,1.65,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0199.wav,FC03,PINK
FC03-Session2-head-0020,2.1500625,/scratch/bchristensen/FC03/Session2/wav_headMic/0020.wav,FC03,AND
F01-Session1-array-0020,4.2,/scratch/bchristensen/F01/Session1/wav_arrayMic/0020.wav,F01,USUALLY MINUS SEVERAL BUTTONS
MC03-Session1-array-0475,1.5,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0475.wav,MC03,RIGHT
F03-Session3-array-0075,2.4,/scratch/bchristensen/F03/Session3/wav_arrayMic/0075.wav,F03,GLITTER
MC04-Session1-head-0368,1.55,/scratch/bchristensen/MC04/Session1/wav_headMic/0368.wav,MC04,RICH
MC04-Session1-array-0412,1.5,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0412.wav,MC04,YES
M05-Session1-array-0064,2.87925,/scratch/bchristensen/M05/Session1/wav_arrayMic/0064.wav,M05,BUG
MC01-Session3-head-0367,2.165,/scratch/bchristensen/MC01/Session3/wav_headMic/0367.wav,MC01,FALL
MC02-Session2-head-0009,4.21,/scratch/bchristensen/MC02/Session2/wav_headMic/0009.wav,MC02,THEN WE'D REALLY HAVE SOMEPLACE TO GO
FC02-Session3-head-0428,2.235,/scratch/bchristensen/FC02/Session3/wav_headMic/0428.wav,FC02,PETE
MC03-Session2-array-0288,1.35,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0288.wav,MC03,PAT
FC02-Session3-head-0257,3.685,/scratch/bchristensen/FC02/Session3/wav_headMic/0257.wav,FC02,HELP CELEBRATE YOUR BROTHER'S SUCCESS
M02-Session1-array-0236,4.5,/scratch/bchristensen/M02/Session1/wav_arrayMic/0236.wav,M02,I SCRUBBED THE FLOORS THOROUGHLY
F04-Session2-head-0091,2.93,/scratch/bchristensen/F04/Session2/wav_headMic/0091.wav,F04,MUCH
M05-Session2-head-0294,3.1,/scratch/bchristensen/M05/Session2/wav_headMic/0294.wav,M05,SIERRA
M05-Session1-array-0109,3.66875,/scratch/bchristensen/M05/Session1/wav_arrayMic/0109.wav,M05,AIR
FC01-Session1-array-0052,3.6,/scratch/bchristensen/FC01/Session1/wav_arrayMic/0052.wav,FC01,STORE
FC03-Session2-array-0266,2.25,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0266.wav,FC03,SPORT
M01-Session2_3-array-0199,2.25,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0199.wav,M01,JULIET
MC01-Session3-array-0174,3.45,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0174.wav,MC01,ATE
FC02-Session3-head-0270,2.1,/scratch/bchristensen/FC02/Session3/wav_headMic/0270.wav,FC02,SELECT
MC04-Session1-array-0125,3.6,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0125.wav,MC04,YOU'RE USED TO BEING ON THE FIELD
F03-Session3-head-0214,2.75,/scratch/bchristensen/F03/Session3/wav_headMic/0214.wav,F03,HELP CELEBRATE YOUR BROTHER'S SUCCESS
MC04-Session2-array-0732,1.5,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0732.wav,MC04,BEAST
FC03-Session2-array-0257,4.65,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0257.wav,FC03,BARB'S GOLD BRACELET WAS A GRADUATION PRESENT
FC02-Session3-array-0583,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0583.wav,FC02,FAT
FC02-Session3-array-0501,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0501.wav,FC02,LEAP
M01-Session2_3-head-0132,7.152,/scratch/bchristensen/M01/Session2_3/wav_headMic/0132.wav,M01,THEY CARRIED ME OFF ON THE STRETCHER
FC01-Session1-head-0069,2.88,/scratch/bchristensen/FC01/Session1/wav_headMic/0069.wav,FC01,BEAT
FC02-Session3-head-0162,5.3100625,/scratch/bchristensen/FC02/Session3/wav_headMic/0162.wav,FC02,HE REALLY CRUCIFIED HIM HE NAILED IT FOR A YARD LOSS
MC02-Session1-array-0123,3.3,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0123.wav,MC02,SINGLE
M02-Session2-head-0200,6.2250625,/scratch/bchristensen/M02/Session2/wav_headMic/0200.wav,M02,THERE IS A TREEHOUSE UP ABOVE
MC03-Session1-array-0279,2.1,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0279.wav,MC03,THORN
FC02-Session2-array-0040,2.4,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0040.wav,FC02,TRAIT
MC02-Session2-array-0300,7.35,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0300.wav,MC02,SO IF ANYBODY SOLICITS BY PHONE MAKE SURE YOU MAIL THE DOUGH TO THE ABOVE
F04-Session1-array-0040,0.9,/scratch/bchristensen/F04/Session1/wav_arrayMic/0040.wav,F04,TWO
FC02-Session3-head-0133,2.15,/scratch/bchristensen/FC02/Session3/wav_headMic/0133.wav,FC02,HARP
MC04-Session1-array-0014,2.25,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0014.wav,MC04,BEAT
MC01-Session1-head-0165,2.945,/scratch/bchristensen/MC01/Session1/wav_headMic/0165.wav,MC01,SHOOT
FC02-Session3-head-0164,1.815,/scratch/bchristensen/FC02/Session3/wav_headMic/0164.wav,FC02,TREAD
M01-Session2_3-array-0158,2.55,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0158.wav,M01,BARN
MC02-Session1-array-0346,2.7,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0346.wav,MC02,BROUGHT
MC03-Session1-array-0599,2.4,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0599.wav,MC03,NICE
M03-Session2-array-0131,2.7,/scratch/bchristensen/M03/Session2/wav_arrayMic/0131.wav,M03,ERROR
MC01-Session3-array-0023,6.3,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0023.wav,MC01,AT TWILIGHT ON THE TWELFTH DAY WE'LL HAVE CHABLIS
MC04-Session1-head-0518,2.7299375,/scratch/bchristensen/MC04/Session1/wav_headMic/0518.wav,MC04,A QUICK TOUCHDOWN RESULTED
F04-Session2-array-0169,1.95,/scratch/bchristensen/F04/Session2/wav_arrayMic/0169.wav,F04,LIMA
F03-Session2-array-0089,2.7,/scratch/bchristensen/F03/Session2/wav_arrayMic/0089.wav,F03,LOYAL
M02-Session1-array-0125,1.2,/scratch/bchristensen/M02/Session1/wav_arrayMic/0125.wav,M02,OF
M03-Session2-array-0365,3.15,/scratch/bchristensen/M03/Session2/wav_arrayMic/0365.wav,M03,LEAK
M01-Session2_3-head-0202,7.2963125,/scratch/bchristensen/M01/Session2_3/wav_headMic/0202.wav,M01,THIS IS A PERIOD OF TRANSITION FOR ME
F04-Session2-array-0091,3.45,/scratch/bchristensen/F04/Session2/wav_arrayMic/0091.wav,F04,MUCH
M03-Session2-array-0144,4.8,/scratch/bchristensen/M03/Session2/wav_arrayMic/0144.wav,M03,MY SISTER MADE THE FLOWERED CURTAINS
FC02-Session3-array-0800,4.35,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0800.wav,FC02,FILL THAT CANTEEN WITH FRESH SPRING WATER
FC02-Session3-head-0175,2.27,/scratch/bchristensen/FC02/Session3/wav_headMic/0175.wav,FC02,SIP
FC02-Session3-array-0894,4.5,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0894.wav,FC02,AN OFFICIAL DEADLINE CANNOT BE POSTPONED
FC02-Session3-array-0010,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0010.wav,FC02,HARK
MC04-Session1-head-0198,1.795,/scratch/bchristensen/MC04/Session1/wav_headMic/0198.wav,MC04,KNEW
FC03-Session2-array-0315,1.35,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0315.wav,FC03,REAP
MC03-Session1-head-0074,1.57,/scratch/bchristensen/MC03/Session1/wav_headMic/0074.wav,MC03,RACE
F01-Session1-array-0123,2.1,/scratch/bchristensen/F01/Session1/wav_arrayMic/0123.wav,F01,DOWN
FC03-Session3-head-0194,3.500125,/scratch/bchristensen/FC03/Session3/wav_headMic/0194.wav,FC03,THE SNOW BLEW INTO LARGE DRIFTS
MC01-Session3-head-0407,4.1,/scratch/bchristensen/MC01/Session3/wav_headMic/0407.wav,MC01,FILL THAT CANTEEN WITH FRESH SPRING WATER
M04-Session1-array-0121,2.55,/scratch/bchristensen/M04/Session1/wav_arrayMic/0121.wav,M04,FAIR
MC04-Session1-head-0137,1.565,/scratch/bchristensen/MC04/Session1/wav_headMic/0137.wav,MC04,SLIP
MC01-Session2-head-0347,2.0588125,/scratch/bchristensen/MC01/Session2/wav_headMic/0347.wav,MC01,REAP
MC01-Session2-head-0092,1.6844375,/scratch/bchristensen/MC01/Session2/wav_headMic/0092.wav,MC01,SHOOT
FC03-Session2-array-0151,2.1,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0151.wav,FC03,SEW
F03-Session1-head-0011,5.75125,/scratch/bchristensen/F03/Session1/wav_headMic/0011.wav,F03,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
FC02-Session2-array-0064,3.45,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0064.wav,FC02,BUBBLE
MC04-Session1-array-0279,1.2,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0279.wav,MC04,SEED
M01-Session1-head-0012,10.225,/scratch/bchristensen/M01/Session1/wav_headMic/0012.wav,M01,A LONG FLOWING BEARD CLINGS TO HIS CHIN
FC02-Session3-array-0792,2.25,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0792.wav,FC02,FOOL
MC03-Session2-head-0071,1.5864375,/scratch/bchristensen/MC03/Session2/wav_headMic/0071.wav,MC03,MOCK
M01-Session2_3-head-0129,7.86125,/scratch/bchristensen/M01/Session2_3/wav_headMic/0129.wav,M01,THE TRAIN APPROACHED THE DEPOT SLOWLY
MC01-Session3-array-0086,3,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0086.wav,MC01,ARM
FC02-Session2-array-0255,5.1,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0255.wav,FC02,YOU'D BE BETTER OFF TAKING A COLD SHOWER
F04-Session2-head-0208,3.235,/scratch/bchristensen/F04/Session2/wav_headMic/0208.wav,F04,A GOOD ATTITUDE IS UNBEATABLE
M02-Session1-head-0089,2.7021875,/scratch/bchristensen/M02/Session1/wav_headMic/0089.wav,M02,RAVE
FC03-Session2-array-0359,2.1,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0359.wav,FC03,APE
F04-Session1-array-0009,1.35,/scratch/bchristensen/F04/Session1/wav_arrayMic/0009.wav,F04,LEFT
MC01-Session1-array-0310,3,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0310.wav,MC01,PARK
FC03-Session1-array-0108,2.7,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0108.wav,FC03,JACKET
M03-Session2-array-0147,3.3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0147.wav,M03,COUPE
M03-Session2-head-0100,5.5200625,/scratch/bchristensen/M03/Session2/wav_headMic/0100.wav,M03,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT
FC02-Session3-array-0392,2.25,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0392.wav,FC02,NICE
FC02-Session3-head-0811,2.035,/scratch/bchristensen/FC02/Session3/wav_headMic/0811.wav,FC02,FOLD
MC04-Session1-head-0338,2.785,/scratch/bchristensen/MC04/Session1/wav_headMic/0338.wav,MC04,ALFALFA IS HEALTHY FOR YOU
FC03-Session3-array-0142,1.8,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0142.wav,FC03,WAS
FC03-Session3-array-0003,1.2,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0003.wav,FC03,PET
FC02-Session3-array-0108,2.85,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0108.wav,FC02,JULIET
M03-Session2-head-0380,4.51,/scratch/bchristensen/M03/Session2/wav_headMic/0380.wav,M03,IF YOU ARE LOSING WATER REPLACE IT IMMEDIATELY
MC04-Session1-head-0470,3.1199375,/scratch/bchristensen/MC04/Session1/wav_headMic/0470.wav,MC04,THIS IS A GOOD PLACE THOUGH SMALL
MC01-Session1-array-0160,3.3,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0160.wav,MC01,THOUGH
MC04-Session1-head-0223,1.765,/scratch/bchristensen/MC04/Session1/wav_headMic/0223.wav,MC04,DOT
F03-Session1-head-0059,1.7860625,/scratch/bchristensen/F03/Session1/wav_headMic/0059.wav,F03,RAKE
FC01-Session1-head-0150,4.005,/scratch/bchristensen/FC01/Session1/wav_headMic/0150.wav,FC01,THEIR HOUSE IS GREY AND WHITE
MC01-Session3-array-0050,2.55,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0050.wav,MC01,EIGHT
M04-Session2-head-0213,3.51,/scratch/bchristensen/M04/Session2/wav_headMic/0213.wav,M04,URGENT
FC03-Session3-array-0109,1.5,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0109.wav,FC03,WAX
FC03-Session3-array-0131,1.65,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0131.wav,FC03,BUNCH
FC02-Session2-array-0005,1.35,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0005.wav,FC02,NO
FC02-Session3-array-0637,3,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0637.wav,FC02,TRY TO WORK THINGS OUT
M05-Session1-array-0110,3.575875,/scratch/bchristensen/M05/Session1/wav_arrayMic/0110.wav,M05,KNOW
FC02-Session3-array-0687,4.65,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0687.wav,FC02,CABLE CONFIRMATION IT SAID TRANSLATED
MC02-Session1-array-0098,3.3,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0098.wav,MC02,SHARE
M03-Session2-head-0413,2.835,/scratch/bchristensen/M03/Session2/wav_headMic/0413.wav,M03,WALK
MC01-Session2-head-0136,1.4685,/scratch/bchristensen/MC01/Session2/wav_headMic/0136.wav,MC01,SPIT
M03-Session2-head-0388,3.45,/scratch/bchristensen/M03/Session2/wav_headMic/0388.wav,M03,ONLY LAWYERS LOVE MILLIONAIRES
FC03-Session1-head-0209,3.86,/scratch/bchristensen/FC03/Session1/wav_headMic/0209.wav,FC03,NOTHING IS AS OFFENSIVE AS INNOCENCE
M02-Session2-array-0094,4.5,/scratch/bchristensen/M02/Session2/wav_arrayMic/0094.wav,M02,PAT
F01-Session1-array-0090,2.1,/scratch/bchristensen/F01/Session1/wav_arrayMic/0090.wav,F01,TROUBLE
MC01-Session3-array-0189,5.7,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0189.wav,MC01,EVEN A SIMPLE VOCABULARY CONTAINS SYMBOLS
F04-Session2-array-0142,2.7,/scratch/bchristensen/F04/Session2/wav_arrayMic/0142.wav,F04,LICK
MC03-Session1-array-0512,1.2,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0512.wav,MC03,BOOT
M04-Session2-array-0031,2.88,/scratch/bchristensen/M04/Session2/wav_arrayMic/0031.wav,M04,HAIR
M01-Session2_3-array-0129,9.75,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0129.wav,M01,THE TRAIN APPROACHED THE DEPOT SLOWLY
MC01-Session3-head-0281,2.135,/scratch/bchristensen/MC01/Session3/wav_headMic/0281.wav,MC01,HAD
MC01-Session3-array-0276,2.1,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0276.wav,MC01,SHORT
M04-Session2-head-0011,2.365,/scratch/bchristensen/M04/Session2/wav_headMic/0011.wav,M04,RIGHT
FC02-Session3-array-0636,2.25,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0636.wav,FC02,MUNCH
FC02-Session3-head-0102,4.715,/scratch/bchristensen/FC02/Session3/wav_headMic/0102.wav,FC02,DAY AFTER DAY SOME NEW EPISODE IS REPORTED
FC03-Session2-array-0179,1.35,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0179.wav,FC03,RID
M03-Session2-array-0038,3.3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0038.wav,M03,RATE
FC03-Session1-head-0364,1.9950625,/scratch/bchristensen/FC03/Session1/wav_headMic/0364.wav,FC03,SITTING
MC02-Session1-array-0229,3.6,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0229.wav,MC02,SIDE
MC02-Session1-head-0289,2.8300625,/scratch/bchristensen/MC02/Session1/wav_headMic/0289.wav,MC02,REEK
FC03-Session1-array-0397,2.85,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0397.wav,FC03,WITCH
MC03-Session1-head-0588,1.9100625,/scratch/bchristensen/MC03/Session1/wav_headMic/0588.wav,MC03,LEAK
FC02-Session3-head-0325,3.71,/scratch/bchristensen/FC02/Session3/wav_headMic/0325.wav,FC02,SUDDENLY MY REFLEXES ARE GONE
M01-Session2_3-array-0201,2.25,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0201.wav,M01,PIT
MC03-Session1-array-0526,1.35,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0526.wav,MC03,LAKE
MC04-Session1-array-0396,2.25,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0396.wav,MC04,YOU CAN RIDE STAGECOACH
MC04-Session2-array-0768,1.35,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0768.wav,MC04,SEA
M02-Session2-head-0144,2.145,/scratch/bchristensen/M02/Session2/wav_headMic/0144.wav,M02,EIGHT
MC01-Session3-array-0065,2.85,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0065.wav,MC01,NINE
M01-Session1-array-0066,8.4,/scratch/bchristensen/M01/Session1/wav_arrayMic/0066.wav,M01,USUALLY MINUS SEVERAL BUTTONS
MC02-Session2-head-0030,2.405,/scratch/bchristensen/MC02/Session2/wav_headMic/0030.wav,MC02,ONE
MC02-Session1-head-0352,2.18,/scratch/bchristensen/MC02/Session1/wav_headMic/0352.wav,MC02,MUSH
M04-Session2-head-0217,7.29,/scratch/bchristensen/M04/Session2/wav_headMic/0217.wav,M04,I FEEL I CAN PLAY THIS WEEKEND
MC03-Session1-array-0289,4.2,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0289.wav,MC03,THE MISGUIDED SOULS HAVE LOST THEIR WAY
MC01-Session3-array-0310,2.7,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0310.wav,MC01,LUKE
FC03-Session3-array-0108,1.8,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0108.wav,FC03,IS
FC03-Session2-array-0064,2.7,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0064.wav,FC03,ONE
MC04-Session1-head-0477,1.535,/scratch/bchristensen/MC04/Session1/wav_headMic/0477.wav,MC04,A
MC01-Session3-head-0215,2.105,/scratch/bchristensen/MC01/Session3/wav_headMic/0215.wav,MC01,RIP
FC03-Session1-head-0273,2.05,/scratch/bchristensen/FC03/Session1/wav_headMic/0273.wav,FC03,FILL
FC03-Session3-head-0026,3.6716875,/scratch/bchristensen/FC03/Session3/wav_headMic/0026.wav,FC03,ANY CONTRIBUTIONS WILL BE GREATLY APPRECIATED
MC02-Session1-array-0282,2.85,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0282.wav,MC02,NINE
F03-Session3-array-0118,4.2,/scratch/bchristensen/F03/Session3/wav_arrayMic/0118.wav,F03,HE IS DEFINITELY A NOTCH ABOVE US
MC04-Session1-head-0583,1.84,/scratch/bchristensen/MC04/Session1/wav_headMic/0583.wav,MC04,EAT
FC03-Session1-array-0178,1.65,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0178.wav,FC03,SIGH
FC02-Session3-head-0559,1.935,/scratch/bchristensen/FC02/Session3/wav_headMic/0559.wav,FC02,TALL
F03-Session3-head-0107,2.9750625,/scratch/bchristensen/F03/Session3/wav_headMic/0107.wav,F03,A GOOD ATTITUDE IS UNBEATABLE
FC03-Session3-head-0105,1.5896875,/scratch/bchristensen/FC03/Session3/wav_headMic/0105.wav,FC03,KNOCK
M01-Session2_3-array-0128,3.3,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0128.wav,M01,MUCH
MC01-Session3-array-0412,3.45,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0412.wav,MC01,SHE WAS NOT SERIOUSLY INJURED
MC04-Session1-head-0218,3.335,/scratch/bchristensen/MC04/Session1/wav_headMic/0218.wav,MC04,NOTHING IS AS OFFENSIVE AS INNOCENCE
MC02-Session1-array-0050,2.85,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0050.wav,MC02,TROUBLE
MC02-Session2-array-0202,3.6,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0202.wav,MC02,SEW
F03-Session1-array-0107,3.9,/scratch/bchristensen/F03/Session1/wav_arrayMic/0107.wav,F03,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG
F04-Session2-array-0037,2.4,/scratch/bchristensen/F04/Session2/wav_arrayMic/0037.wav,F04,MENU
FC02-Session3-array-0384,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0384.wav,FC02,THREAT
M03-Session2-head-0254,2.515,/scratch/bchristensen/M03/Session2/wav_headMic/0254.wav,M03,WITTY
F01-Session1-head-0121,1.832625,/scratch/bchristensen/F01/Session1/wav_headMic/0121.wav,F01,PARK
MC02-Session1-array-0114,3.15,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0114.wav,MC02,TWO
FC03-Session1-head-0158,4.53,/scratch/bchristensen/FC03/Session1/wav_headMic/0158.wav,FC03,ALL THE BIG BASEBALL PLAYERS GET TRADED
FC03-Session1-array-0362,2.7,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0362.wav,FC03,SIGN
FC03-Session2-array-0337,1.8,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0337.wav,FC03,TEA
FC03-Session1-array-0155,6,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0155.wav,FC03,TWO OTHER CASES WERE ALSO UNDER ADVISEMENT
FC02-Session3-array-0436,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0436.wav,FC02,IT
FC02-Session3-array-0614,3.9,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0614.wav,FC02,I DIDN'T KNOW WHERE THEY WERE COMING FROM
FC03-Session2-array-0242,2.25,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0242.wav,FC03,SHOT
